timestamp,been_here,id,lat,lng,focal_lat,focal_lng,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
1406540390674,27,51c9aaa77dd217b92c2bde28,43.77378984961147,11.257502138614655,43.77400727950002,11.258153915649999,0,0,0,1,0,0,0,0,0,0
1406540390674,142,4fcdb829e4b083992e01619b,43.773786,11.255903,43.77400727950002,11.258153915649999,0,1,0,0,0,0,0,0,0,0
1406540390674,223,4bc884aadc55eee15e85e8ac,43.77378528140214,11.24829171405408,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,2,53c2d880498e7aecc96cc068,43.773785,11.190842,43.77400727950002,11.189146043049998,0,0,0,0,1,0,0,0,0,0
1406540390674,741,4bc5d46741cb76b0ebd93e6f,43.77378285422345,11.249022304686338,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,7,510cf438e4b0c9edd4b8e468,43.77377988146032,11.282424903795697,43.77400727950002,11.281156539849999,0,0,0,0,0,0,0,0,1,0
1406540390674,161,4f92c3dae4b0e8f4651a9482,43.77377435552277,11.2575101852417,43.77400727950002,11.258153915649999,0,0,0,1,0,0,0,0,0,0
1406540390674,1,4f4b8527e4b0156c31eddd51,43.773774,11.272051,43.77400727950002,11.26965522775,0,0,0,0,0,0,1,0,0,0
1406540390674,4,4bd1dec25e0cce723a1aa284,43.773769378662,11.24618434906,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,17,51c254c6498e24ecb9902658,43.773764642434045,11.230155977745278,43.77400727950002,11.235151291449998,0,0,0,0,0,0,0,1,0,0
1406540390674,7,4e64b96bb0fb188e8ea925fc,43.773764,11.221332,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,11,4db7badb93a04a7c3071a322,43.77376319378809,11.295802380732205,43.77400727950002,11.29265785195,0,0,0,0,0,0,0,0,1,0
1406540390674,1,537cefc0498e02df077504bf,43.77376174926758,11.261619567871094,43.77400727950002,11.258153915649999,0,0,0,0,0,0,1,0,0,0
1406540390674,1,53062b22498e2d9d6060990d,43.77375793457031,11.270395278930664,43.77400727950002,11.26965522775,0,0,0,0,0,0,1,0,0,0
1406540390674,1,52317c31498eb06663c98378,43.77375411987305,11.295578956604004,43.77400727950002,11.29265785195,0,0,0,0,0,0,0,0,1,0
1406540390674,126,4db1a609a86e63d2116fe551,43.773746,11.234019,43.77400727950002,11.235151291449998,0,0,0,0,0,1,0,0,0,0
1406540390674,1,4e15faadfa764fb14aec5d8d,43.773746,11.295302,43.77400727950002,11.29265785195,0,0,0,0,0,0,1,0,0,0
