Timestamps(ms),Latitude,Longitude,normalized_density(Arts & Entertainment),normalized_density(College & University),normalized_density(Event),normalized_density(Food),normalized_density(Nightlife Spot),normalized_density(Outdoors & Recreation),normalized_density(Professional & Other Places),normalized_density(Residence),normalized_density(Shop & Service),normalized_density(Travel & Transport)
1393535343884,0.09541265367804203,0.3028222857808925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09516044402077828,0.31133579454214666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09490654534037365,0.3198492061476705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09465095768741769,0.3283625199503896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09439368111283218,0.3368757353032767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09413471566787956,0.34538885155934906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09387406140413791,0.35390186807167356,0.0,0.0,0.0,0.04352084486649918,0.0,0.0,0.0,0.0,0.08300781156685222,0.07692307692307693
1393535343884,0.09361171837353419,0.36241478419336753,0.28599412340842323,0.13294283461933543,0.36186183277557116,0.3046459140654943,0.1338551874059387,0.0,0.436568916857491,0.2859941234084232,0.41503905783426104,0.0
1393535343884,0.09334768662832761,0.37092759927759206,0.14299706170421161,0.0,0.2713963745816783,0.04352084486649918,0.0,0.0,0.07276148614291517,0.0,0.0,1.0
1393535343884,0.09308196622110974,0.3794403126775597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09281455720482099,0.3879529237465327,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09254545963271743,0.39646543183781896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09227467355838744,0.40497783630478085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09200219903579317,0.41349013650082744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09172803611917926,0.4220023317794151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09145218486317244,0.430514421494059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0911746453227068,0.4390264049983166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09089541755305704,0.4475382816458042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09061450160982179,0.4560500507901807,0.0,0.0,0.09020059454797323,0.0,0.0,0.0,0.0,0.0,0.0,0.07669786249299546
1393535343884,0.09033189754896521,0.46456171178516575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09004760542674224,0.47307326398452415,0.1424395666943646,0.0,0.09011276534198692,0.0,0.0,0.0,0.07247781482162863,0.0,0.0,0.0
1393535343884,0.08976162529980648,0.48158470674207693,0.1424395666943646,0.0,0.09011276534198692,0.0,0.0,0.0,0.07247781482162863,0.0,0.0,0.0
